Title,url,IMDB Score,Metacritic,Runtime (mins),Budget,Opening Weekend,Gross USA,Gross World,Release Date,Rating,Genres,Country
Star Wars: Episode IV - A New Hope (1977),https://www.imdb.com/title/tt0108656/,8.6,90,121,$11000000,1554475,460998507,775512064,25 May 1977,PG,Action Adventure Fantasy,USA
Star Wars: Episode V - The Empire Strikes Back (1980),https://www.imdb.com/title/tt0108656/,8.7,82,124,$18000000,4910483,290271960,547952944,20 June 1980,PG,Action Adventure Fantasy,USA
Star Wars: Episode VI - Return of the Jedi (1983),https://www.imdb.com/title/tt0108656/,8.3,58,131,$32500000,23019618,309306177,475347111,25 May 1983,PG,Action Adventure Fantasy,USA
Austin Powers: The Spy Who Shagged Me (1999),https://www.imdb.com/title/tt0108656/,6.6,59,95,$33000000,17981900,206040086,312016928,11 June 1999,PG-13,Action Adventure Comedy,USA
Austin Powers: International Man of Mystery (1997),https://www.imdb.com/title/tt0108656/,7.0,51,94,$16500000,9548111,53883989,67683989,2 May 1997,PG-13,Adventure Comedy,USA
Austin Powers in Goldmember (2002),https://www.imdb.com/title/tt0108656/,6.2,62,94,$63000000,73071188,213307889,296938801,26 July 2002,PG-13,Action Adventure Comedy,USA
Twilight (2008),https://www.imdb.com/title/tt0108656/,5.2,56,122,$37000000,69637740,193962473,421667219,21 November 2008,PG-13,Drama Fantasy Romance,USA
The Twilight Saga: New Moon (2009),https://www.imdb.com/title/tt0108656/,4.7,44,130,$50000000,142839137,297816253,724256885,20 November 2009,PG-13,Adventure Drama Fantasy,USA
The Twilight Saga: Eclipse (2010),https://www.imdb.com/title/tt0108656/,5.0,58,124,$68000000,64832191,300531751,698491347,30 June 2010,PG-13,Adventure Drama Fantasy,USA
The Twilight Saga: Breaking Dawn - Part 1 (2011),https://www.imdb.com/title/tt0108656/,4.9,45,117,$110000000,138122261,281287133,712205856,18 November 2011,PG-13,Adventure Drama Fantasy,USA
The Twilight Saga: Breaking Dawn - Part 2 (2012),https://www.imdb.com/title/tt0108656/,5.5,52,115,$120000000,141067634,292324737,829746820,16 November 2012,PG-13,Adventure Drama Fantasy,USA
The Messengers (2007),https://www.imdb.com/title/tt0108656/,5.4,34,90,$16000000,14713321,35374833,55060212,2 February 2007,PG-13,Horror Thriller,USA
Kill Bill: Vol. 1 (2003),https://www.imdb.com/title/tt0108656/,8.1,69,111,$30000000,22200000,70099045,180899045,10 October 2003,R,Action Crime Thriller,USA
Kill Bill: Vol. 2 (2004),https://www.imdb.com/title/tt0108656/,8.0,83,137,$30000000,25600000,66208183,154116796,16 April 2004,R,Action Crime Thriller,USA
The Mask of Zorro (1998),https://www.imdb.com/title/tt0108656/,6.7,63,136,$95000000,22525855,94095523,250288523,17 July 1998,PG-13,Action Adventure Comedy,USA
The Legend of Zorro (2005),https://www.imdb.com/title/tt0108656/,6.0,47,129,$75000000,16328506,46464023,142400065,28 October 2005,PG,Action Adventure Romance,USA
Ghostbusters (1984),https://www.imdb.com/title/tt0108656/,7.8,71,105,$30000000,13578151,242582079,295743767,8 June 1984,PG,Action Comedy Fantasy,USA
Ghostbusters II (1989),https://www.imdb.com/title/tt0108656/,6.6,56,108,$37000000,29472894,112494738,215394738,16 June 1989,PG,Action Comedy Fantasy,USA
The Santa Clause (1994),https://www.imdb.com/title/tt0108656/,6.5,57,97,$22000000,19321992,144833357,189833357,11 November 1994,PG,Comedy Drama Family,USA
The Santa Clause 2 (2002),https://www.imdb.com/title/tt0108656/,5.6,48,104,$65000000,29008696,139236327,172855065,1 November 2002,G,Comedy Family Fantasy,USA
The Santa Clause 3: The Escape Clause (2006),https://www.imdb.com/title/tt0108656/,4.7,32,97,$12000000,19504038,84500122,110768122,3 November 2006,G,Adventure Comedy Family,USA
Doctor Dolittle (1998),https://www.imdb.com/title/tt0108656/,5.4,46,85,$71500000,29014324,144156605,294456605,26 June 1998,PG-13,Comedy Family Fantasy,USA
Dr. Dolittle 2 (2001),https://www.imdb.com/title/tt0108656/,4.7,49,87,$70000000,25037039,112952899,176104344,22 June 2001,PG,Comedy Family Fantasy,USA
The Nutty Professor (1996),https://www.imdb.com/title/tt0108656/,5.6,62,95,$54000000,25411725,128814019,273961019,28 June 1996,PG-13,Comedy Romance Sci-Fi,USA
Nutty Professor II: The Klumps (2000),https://www.imdb.com/title/tt0108656/,4.4,38,106,$84000000,42518830,123309890,166339890,28 July 2000,PG-13,Comedy Romance Sci-Fi,USA
Beverly Hills Cop (1984),https://www.imdb.com/title/tt0108656/,7.3,66,105,$14000000,15214805,234760478,316360478,5 December 1984,R,Action Comedy Crime,USA
Beverly Hills Cop II (1987),https://www.imdb.com/title/tt0108656/,6.5,48,100,$28000000,26348555,153665036,299965036,20 May 1987,R,Action Comedy Crime,USA
Beverly Hills Cop III (1994),https://www.imdb.com/title/tt0108656/,5.6,16,104,$50000000,12426169,42614912,119208989,25 May 1994,R,Action Comedy Crime,USA
48 Hrs. (1982),https://www.imdb.com/title/tt0108656/,6.9,71,96,$12000000,4369868,78868508,78868508,8 December 1982,R,Action Comedy Crime,USA
Another 48 Hrs. (1990),https://www.imdb.com/title/tt0108656/,5.9,23,93,$38000000,19475559,80818974,153518974,8 June 1990,R,Action Comedy Crime,USA
Father of the Bride (1991),https://www.imdb.com/title/tt0108656/,6.5,51,105,None,7031146,89325780,89325780,20 December 1991,PG,Comedy Family Romance,USA
Father of the Bride Part II (1995),https://www.imdb.com/title/tt0108656/,6.0,49,106,$30000000,11134978,76594107,76594107,8 December 1995,PG,Comedy Family Romance,USA
Speed (1994),https://www.imdb.com/title/tt0108656/,7.2,78,116,$30000000,14456194,121248145,350448145,10 June 1994,R,Action Adventure Thriller,USA
Speed 2: Cruise Control (1997),https://www.imdb.com/title/tt0108656/,3.9,23,121,$160000000,16158942,48608066,164508066,13 June 1997,PG-13,Action Adventure Crime,USA
Scary Movie (2000),https://www.imdb.com/title/tt0108656/,6.2,48,88,$19000000,42346669,157019771,278019771,7 July 2000,R,Comedy,USA
Scary Movie 2 (2001),https://www.imdb.com/title/tt0108656/,5.3,29,83,$45000000,20503356,71308997,141220678,4 July 2001,R,Comedy Horror,USA
Scary Movie 3 (2003),https://www.imdb.com/title/tt0108656/,5.5,49,84,$48000000,49700000,110003217,220673217,24 October 2003,PG-13,Comedy Horror,USA
Scary Movie 4 (2006),https://www.imdb.com/title/tt0108656/,5.1,40,83,$45000000,40222875,90710620,178262620,14 April 2006,PG-13,Comedy Horror,USA
Scary Movie 5 (2013),https://www.imdb.com/title/tt0108656/,3.5,11,88,$20000000,14157367,32015787,78378744,12 April 2013,PG-13,Comedy Horror,USA
The Ring (2002),https://www.imdb.com/title/tt0108656/,7.1,57,115,$48000000,15015393,129128133,249348933,18 October 2002,PG-13,Horror Mystery,USA
The Ring Two (2005),https://www.imdb.com/title/tt0108656/,5.4,44,110,$50000000,35065237,76231249,163995949,18 March 2005,PG-13,Horror Mystery,USA
The Texas Chainsaw Massacre 2 (1986),https://www.imdb.com/title/tt0108656/,5.6,42,89,$4700000,2822439,8025872,8025872,22 August 1986,Unrated,Comedy Horror,USA
Leatherface: Texas Chainsaw Massacre III (1990),https://www.imdb.com/title/tt0108656/,5.1,30,81,$2000000,2692087,5765562,5765562,12 January 1990,R,Horror Thriller,USA
Texas Chainsaw Massacre: The Next Generation (1995),https://www.imdb.com/title/tt0108656/,3.3,50,87,$600000,28235,185898,185898,21 October 1995,R,Comedy Horror Thriller,USA
The Texas Chainsaw Massacre (2003),https://www.imdb.com/title/tt0108656/,6.2,38,98,$9500000,29100000,80571655,107362708,17 October 2003,R,Horror,USA
The Texas Chainsaw Massacre: The Beginning (2006),https://www.imdb.com/title/tt0108656/,5.8,30,91,$16000000,19150000,39517763,51764406,6 October 2006,R,Horror Thriller,USA
Meet the Parents (2000),https://www.imdb.com/title/tt0108656/,7.0,73,108,$55000000,28623300,166244045,330444045,6 October 2000,PG-13,Comedy Romance,USA
Meet the Fockers (2004),https://www.imdb.com/title/tt0108656/,6.3,41,115,$80000000,46120980,279261160,522657936,22 December 2004,PG-13,Comedy Romance,USA
Little Fockers (2010),https://www.imdb.com/title/tt0108656/,5.5,27,98,$100000000,30833665,148438600,310650585,22 December 2010,PG-13,Comedy Romance,USA
Shanghai Noon (2000),https://www.imdb.com/title/tt0108656/,6.6,77,110,$55000000,15607034,56937502,99274467,26 May 2000,PG-13,Action Adventure Comedy,USA
Shanghai Knights (2003),https://www.imdb.com/title/tt0108656/,6.2,58,114,$50000000,19603630,60476872,88323487,7 February 2003,PG-13,Action Adventure Comedy,USA
Anaconda (1997),https://www.imdb.com/title/tt0108656/,4.8,37,89,$45000000,16620887,65885767,136885767,11 April 1997,PG-13,Action Adventure Horror,USA
Anacondas: The Hunt for the Blood Orchid (2004),https://www.imdb.com/title/tt0108656/,4.7,40,97,$20000000,12812287,32238923,70992898,27 August 2004,PG-13,Action Adventure Horror,USA
Behind Enemy Lines (2001),https://www.imdb.com/title/tt0108656/,6.4,49,106,$40000000,18736133,58856790,91753202,30 November 2001,PG-13,Action Drama Thriller,USA
The Marine (2006),https://www.imdb.com/title/tt0108656/,4.7,45,92,$20000000,7138774,18844784,22165608,13 October 2006,PG-13,Action Comedy Drama,USA
Walking Tall (2004),https://www.imdb.com/title/tt0108656/,6.3,44,86,$46000000,15501114,46437717,57223890,2 April 2004,PG-13,Action Crime,USA
Walking Tall (1973),https://www.imdb.com/title/tt0108656/,7.0,60,125,$500000,None,None,None,22 February 1973,R,Action Biography Crime,USA
Walking Tall Part II (1975),https://www.imdb.com/title/tt0108656/,6.2,None,109,None,None,None,None,28 September 1975,PG,Action Biography Crime,USA
Final Chapter: Walking Tall (1977),https://www.imdb.com/title/tt0108656/,5.9,None,112,None,None,None,None,31 August 1977,R,Action Crime Drama,USA
Vacancy (2007),https://www.imdb.com/title/tt0108656/,6.2,54,85,$19000000,7603376,19363565,35442935,20 April 2007,R,Horror Thriller,USA
Vacancy 2: The First Cut (2008),https://www.imdb.com/title/tt0108656/,5.0,None,86,$3000000,None,None,None,20 January 2009,R,Horror Thriller,USA
Hostel (2005),https://www.imdb.com/title/tt0108656/,5.9,55,94,$4800000,19556099,47326473,81979826,6 January 2006,R,Horror,USA
Hostel: Part II (2007),https://www.imdb.com/title/tt0108656/,5.5,46,94,$10200000,8203391,17609452,35728183,8 June 2007,R,Horror,USA
Charlie's Angels (2000),https://www.imdb.com/title/tt0108656/,5.5,52,98,$93000000,40128550,125305545,264105545,3 November 2000,PG-13,Action Adventure Comedy,USA
Charlie's Angels: Full Throttle (2003),https://www.imdb.com/title/tt0108656/,4.9,48,106,$120000000,37634221,100830111,259175788,27 June 2003,PG-13,Action Adventure Comedy,USA
Bad Boys (1995),https://www.imdb.com/title/tt0108656/,6.9,41,119,$19000000,15523358,65807024,141407024,7 April 1995,R,Action Comedy Crime,USA
Bad Boys II (2003),https://www.imdb.com/title/tt0108656/,6.6,38,147,$130000000,46522560,138608444,273339556,18 July 2003,R,Action Comedy Crime,USA
Bad Boys For Life (2020),https://www.imdb.com/title/tt0108656/,6.7,59,124,$90000000,62504105,204417855,419074646,17 January 2020,R,Action Comedy Crime,USA
Big Momma's House (2000),https://www.imdb.com/title/tt0108656/,5.2,33,99,$30000000,25661041,117559438,173959438,2 June 2000,PG-13,Action Comedy Crime,Germany
Big Momma's House 2 (2006),https://www.imdb.com/title/tt0108656/,4.7,34,99,$40000000,27736056,70165972,141522961,27 January 2006,PG-13,Comedy Crime,USA
"Big Mommas: Like Father, Like Son (2011)",https://www.imdb.com/title/tt0108656/,4.4,22,107,$32000000,16300803,37915414,82686066,18 February 2011,PG-13,Action Comedy Crime,USA
Open Season (2006),https://www.imdb.com/title/tt0108656/,6.1,49,86,$85000000,23624548,85105259,200811689,29 September 2006,PG,Animation Adventure Comedy,USA
Open Season 3 (2010),https://www.imdb.com/title/tt0108656/,5.1,None,75,None,None,None,7487555,25 January 2011,PG,Animation Adventure Comedy,USA
The Grudge (2004),https://www.imdb.com/title/tt0108656/,5.9,49,91,$10000000,39128715,110359362,187281115,22 October 2004,PG-13,Horror Mystery Thriller,USA
The Grudge 2 (2006),https://www.imdb.com/title/tt0108656/,5.1,33,102,$20000000,20825300,39143839,70711175,13 October 2006,PG-13,Horror Thriller,USA
The Grudge 3 (2009),https://www.imdb.com/title/tt0108656/,4.7,None,90,$5000000,None,None,1869127,2 June 2009,R,Horror Mystery Thriller,USA
National Lampoon's Van Wilder (2002),https://www.imdb.com/title/tt0108656/,6.4,26,92,$5000000,7302913,21305259,38275483,5 April 2002,R,Comedy Romance,Germany
Van Wilder 2: The Rise of Taj (2006),https://www.imdb.com/title/tt0108656/,4.9,21,97,None,2313372,4300645,6086508,1 December 2006,R,Comedy Romance,USA
The Butterfly Effect (2004),https://www.imdb.com/title/tt0108656/,7.6,30,113,$13000000,17100000,57938693,96822421,23 January 2004,R,Drama Sci-Fi Thriller,USA
The Butterfly Effect 2 (2006),https://www.imdb.com/title/tt0108656/,4.5,None,92,None,None,None,966458,10 August 2006,R,Drama Sci-Fi Thriller,USA
The Butterfly Effect 3: Revelations (2009),https://www.imdb.com/title/tt0108656/,5.6,None,90,$4500000,None,None,708152,31 July 2009,R,Crime Sci-Fi Thriller,USA
Harold & Kumar Go to White Castle (2004),https://www.imdb.com/title/tt0108656/,7.1,64,88,$9000000,5200000,18250550,23936908,30 July 2004,R,Adventure Comedy,USA
Harold & Kumar Escape from Guantanamo Bay (2008),https://www.imdb.com/title/tt0108656/,6.6,57,114,$12000000,14908404,38108728,43495888,25 April 2008,R,Adventure Comedy,USA
A Very Harold & Kumar Christmas (2011),https://www.imdb.com/title/tt0108656/,6.3,61,90,$19000000,12954142,35061031,36192775,4 November 2011,R,Adventure Comedy,USA
Hollow Man (2000),https://www.imdb.com/title/tt0108656/,5.8,24,112,$95000000,26414386,73209340,190213455,4 August 2000,R,Action Horror Sci-Fi,USA
Starship Troopers (1997),https://www.imdb.com/title/tt0108656/,7.2,51,129,$105000000,22058773,54814377,121214377,7 November 1997,R,Action Adventure Sci-Fi,USA
Ice Age (2002),https://www.imdb.com/title/tt0108656/,7.5,60,81,$59000000,46312454,176387405,383257136,15 March 2002,PG,Animation Adventure Comedy,USA
Ice Age: The Meltdown (2006),https://www.imdb.com/title/tt0108656/,6.8,58,91,$80000000,68033544,195330621,667094506,31 March 2006,PG,Animation Adventure Comedy,USA
Ice Age: Dawn of the Dinosaurs (2009),https://www.imdb.com/title/tt0108656/,6.9,50,94,$90000000,41690382,196573705,886686817,1 July 2009,PG,Animation Adventure Comedy,USA
Ice Age: Continental Drift (2012),https://www.imdb.com/title/tt0108656/,6.6,49,88,$95000000,46629259,161321843,877244782,13 July 2012,PG,Animation Adventure Comedy,USA
Madagascar (2005),https://www.imdb.com/title/tt0108656/,6.9,57,86,$75000000,47224594,193595521,542063846,27 May 2005,PG,Animation Adventure Comedy,USA
Madagascar: Escape 2 Africa (2008),https://www.imdb.com/title/tt0108656/,6.6,61,89,$150000000,63106589,180010950,603900354,7 November 2008,PG,Animation Adventure Comedy,USA
Madagascar 3: Europe's Most Wanted (2012),https://www.imdb.com/title/tt0108656/,6.8,60,95,$145000000,60316738,216391482,746921274,8 June 2012,PG,Animation Adventure Comedy,USA
Kung Fu Panda (2008),https://www.imdb.com/title/tt0108656/,7.5,74,92,$130000000,60239130,215434591,631746197,6 June 2008,PG,Animation Action Adventure,USA
Kung Fu Panda 2 (2011),https://www.imdb.com/title/tt0108656/,7.2,67,90,$150000000,47656302,165249063,665692281,26 May 2011,PG,Animation Action Adventure,USA
The Lion King (1994),https://www.imdb.com/title/tt0108656/,8.5,88,88,$45000000,1586753,422783777,968511805,24 June 1994,G,Animation Adventure Drama,USA
The Little Mermaid (1989),https://www.imdb.com/title/tt0108656/,7.6,88,83,$40000000,6031914,111543479,274176364,17 November 1989,G,Animation Family Fantasy,USA
The Prince and Me (2004),https://www.imdb.com/title/tt0108656/,5.9,47,111,$22000000,9406378,28176497,37666766,2 April 2004,PG,Comedy Family Romance,USA
The Princess Diaries (2001),https://www.imdb.com/title/tt0108656/,6.3,52,111,$26000000,22862269,108248956,165335153,3 August 2001,G,Comedy Family Romance,USA
The Princess Diaries 2: Royal Engagement (2004),https://www.imdb.com/title/tt0108656/,5.8,43,113,$40000000,22956453,95170481,134734481,11 August 2004,G,Comedy Family Romance,USA
Bridget Jones's Diary (2001),https://www.imdb.com/title/tt0108656/,6.7,66,97,$25000000,10733933,71543427,281929795,13 April 2001,R,Comedy Drama Romance,UK
Bridget Jones: The Edge of Reason (2004),https://www.imdb.com/title/tt0108656/,6.0,44,108,$40000000,8684055,40226215,265126918,19 November 2004,R,Comedy Drama Romance,UK
Bridget Jones's Baby (2016),https://www.imdb.com/title/tt0108656/,6.5,59,123,$35000000,8571785,24252420,211952420,16 September 2016,R,Comedy Drama Romance,USA
Mulan (1998),https://www.imdb.com/title/tt0108656/,7.6,71,88,$90000000,22745143,120620254,304320254,19 June 1998,G,Animation Adventure Family,USA
Bambi (1942),https://www.imdb.com/title/tt0108656/,7.3,91,70,None,7216741,102247150,267447150,21 August 1942,G,Animation Drama Family,USA
The Bourne Identity (2002),https://www.imdb.com/title/tt0108656/,7.9,68,119,$60000000,27118640,121661683,214034224,14 June 2002,PG-13,Action Mystery Thriller,USA
The Bourne Supremacy (2004),https://www.imdb.com/title/tt0108656/,7.7,73,108,$75000000,52521865,176241941,290835269,23 July 2004,PG-13,Action Mystery Thriller,USA
The Bourne Ultimatum (2007),https://www.imdb.com/title/tt0108656/,8.0,85,115,$110000000,69283690,227471070,444100035,3 August 2007,PG-13,Action Mystery Thriller,USA
The Bourne Legacy (2012),https://www.imdb.com/title/tt0108656/,6.7,61,135,$125000000,38142825,113203870,276144750,10 August 2012,PG-13,Action Adventure Thriller,USA
The Fox and the Hound (1981),https://www.imdb.com/title/tt0108656/,7.3,65,83,$12000000,4819215,63456988,63456988,10 July 1981,G,Animation Adventure Drama,USA
Brother (1997),https://www.imdb.com/title/tt0108656/,8.0,None,96,None,None,None,None,8 July 1998,1h 39min,8 July 1998 (USA),Russia
Brat 2 (2000),https://www.imdb.com/title/tt0108656/,7.8,None,122,$1500000,None,None,None,11 May 2000,2h 2min,11 May 2000 (Russia),Russia
Brother Bear (2003),https://www.imdb.com/title/tt0108656/,6.8,48,85,$128000000,291940,85336277,250397798,7 November 2003,G,Animation Adventure Comedy,USA
Class of 1999 (1990),https://www.imdb.com/title/tt0108656/,5.9,33,99,$5200000,767620,2459895,2459895,11 May 1990,R,Action Horror Sci-Fi,USA
Class of 1999 II: The Substitute (1994),https://www.imdb.com/title/tt0108656/,4.4,None,87,None,None,None,None,9 July 1994 (South,R,Action Horror Sci-Fi,USA
Clash of the Titans (2010),https://www.imdb.com/title/tt0108656/,5.8,39,106,$125000000,61235105,163214888,493214993,2 April 2010,PG-13,Action Adventure Fantasy,USA
Wrath of the Titans (2012),https://www.imdb.com/title/tt0108656/,5.7,37,99,$150000000,33457188,83670083,301970083,30 March 2012,PG-13,Action Adventure Fantasy,Spain
Halloween (1978),https://www.imdb.com/title/tt0108656/,7.8,87,91,$325000,None,47000000,47000000,27 October 1978,R,Horror Thriller,USA
Halloween II (1981),https://www.imdb.com/title/tt0108656/,6.5,40,92,$2500000,7446508,25533818,25533818,30 October 1981,R,Horror,USA
Halloween III: Season of the Witch (1982),https://www.imdb.com/title/tt0108656/,4.9,50,98,$2500000,6333259,14400000,14400000,22 October 1982,R,Horror Mystery Sci-Fi,USA
Halloween 4: The Return of Michael Myers (1988),https://www.imdb.com/title/tt0108656/,5.9,34,88,$5000000,6831250,17768757,17768757,21 October 1988,R,Horror Thriller,USA
Halloween 5: The Revenge of Michael Myers (1989),https://www.imdb.com/title/tt0108656/,5.2,28,96,$5000000,5093428,11642254,11642254,13 October 1989,R,Horror Thriller,USA
Halloween: The Curse of Michael Myers (1995),https://www.imdb.com/title/tt0108656/,4.9,10,87,$5000000,7308529,15116634,15116634,29 September 1995,R,Horror Thriller,USA
Halloween H20: 20 Years Later (1998),https://www.imdb.com/title/tt0108656/,5.8,52,86,$17000000,16187724,55041738,55041738,5 August 1998,R,Horror Thriller,USA
Halloween: Resurrection (2002),https://www.imdb.com/title/tt0108656/,4.0,19,94,$13000000,12292121,30354442,37664855,12 July 2002,R,Horror Thriller,USA
Halloween (2007),https://www.imdb.com/title/tt0108656/,6.1,47,109,$15000000,26362367,58272029,80460948,31 August 2007,R,Horror,USA
Halloween II (2009),https://www.imdb.com/title/tt0108656/,4.9,35,105,$15000000,16349565,33392973,39421467,28 August 2009,R,Horror,USA
Halloween (2018),https://www.imdb.com/title/tt0108656/,6.6,67,106,$10000000,76221545,159342015,255485178,19 October 2018,R,Horror Thriller,USA
Joy Ride (2001),https://www.imdb.com/title/tt0108656/,6.6,75,97,$23000000,7347259,21974919,36642838,5 October 2001,R,Mystery Thriller,USA
Wrong Turn (2003),https://www.imdb.com/title/tt0108656/,6.1,32,84,$12600000,5161498,15418790,28650575,30 May 2003,R,Horror,USA
Wishmaster (1997),https://www.imdb.com/title/tt0108656/,5.8,None,90,$5000000,6038516,15738769,15738769,19 September 1997,R,Fantasy Horror,USA
Hot Shots! (1991),https://www.imdb.com/title/tt0108656/,6.8,61,84,$26000000,10848182,69467617,181096164,31 July 1991,PG-13,Action Comedy,USA
Hot Shots! Part Deux (1993),https://www.imdb.com/title/tt0108656/,6.6,None,86,$25000000,10250661,38922972,133752825,21 May 1993,PG-13,Action Comedy,USA
The Naked Gun: From the Files of Police Squad! (1988),https://www.imdb.com/title/tt0108656/,7.6,76,85,$12000000,9331746,78756177,78756177,2 December 1988,PG-13,Comedy Crime,USA
The Naked Gun 2½: The Smell of Fear (1991),https://www.imdb.com/title/tt0108656/,6.9,65,85,$23000000,20817139,86930411,86930411,28 June 1991,PG-13,Comedy Crime,USA
Naked Gun 33 1/3: The Final Insult (1994),https://www.imdb.com/title/tt0108656/,6.5,63,83,$30000000,13216531,51132598,51132598,18 March 1994,PG-13,Comedy Crime,USA
Marley & Me (2008),https://www.imdb.com/title/tt0108656/,7.1,53,111,$60000000,36357586,143153751,255743093,25 December 2008,PG,Comedy Drama Family,USA
Beverly Hills Chihuahua (2008),https://www.imdb.com/title/tt0108656/,3.8,41,91,$20000000,29300465,94514402,149292488,3 October 2008,PG,Adventure Comedy Drama,USA
Night at the Museum (2006),https://www.imdb.com/title/tt0108656/,6.4,48,108,$110000000,30433781,250863268,574480841,22 December 2006,PG,Adventure Comedy Family,USA
Night at the Museum: Battle of the Smithsonian (2009),https://www.imdb.com/title/tt0108656/,6.0,42,105,$150000000,54173286,177243721,413106170,22 May 2009,PG,Adventure Comedy Family,USA
Beauty and the Beast (1991),https://www.imdb.com/title/tt0108656/,8.0,95,84,$25000000,162146,218967620,440118382,22 November 1991,G,Animation Family Fantasy,USA
Cinderella (1950),https://www.imdb.com/title/tt0108656/,7.3,85,74,$2900000,1300000,93141149,95126535,4 March 1950,G,Animation Family Fantasy,USA
A Cinderella Story (2004),https://www.imdb.com/title/tt0108656/,5.9,25,95,$19000000,13623350,51438175,70067909,16 July 2004,PG,Comedy Family Romance,USA
Hellraiser (1987),https://www.imdb.com/title/tt0108656/,7.0,57,94,$1000000,4453232,14564027,14575193,18 September 1987,R,Horror Thriller,UK
Hellbound: Hellraiser II (1988),https://www.imdb.com/title/tt0108656/,6.5,41,97,$3000000,3185511,12090735,12090735,23 December 1988,R,Horror Thriller,UK
Hellraiser III: Hell on Earth (1992),https://www.imdb.com/title/tt0108656/,5.5,50,97,$5000000,3208009,12534961,12534961,11 September 1992,R,Horror,USA
Hellraiser: Bloodline (1996),https://www.imdb.com/title/tt0108656/,5.2,21,85,$4000000,4505036,9336886,9336886,8 March 1996,R,Horror Sci-Fi,USA
Hellraiser: Revelations (2011),https://www.imdb.com/title/tt0108656/,2.7,None,75,$350000,None,None,None,18 October 2011,R,Horror,USA
Candyman (1992),https://www.imdb.com/title/tt0108656/,6.6,61,99,$6000000,5404320,25792310,25792310,16 October 1992,R,Horror Thriller,USA
Candyman: Farewell to the Flesh (1995),https://www.imdb.com/title/tt0108656/,5.3,None,95,None,6046825,13940383,13940383,17 March 1995,R,Horror Thriller,USA
Jeepers Creepers (2001),https://www.imdb.com/title/tt0108656/,6.2,49,90,$10000000,13106108,37904175,59371303,31 August 2001,R,Horror Mystery,USA
Jeepers Creepers 2 (2003),https://www.imdb.com/title/tt0108656/,5.6,36,106,$17000000,15269324,35667218,63102666,29 August 2003,R,Horror,USA
Jeepers Creepers III (2017),https://www.imdb.com/title/tt0108656/,3.9,None,100,None,19151,2335162,4017852,2 November 2017,Not Rated,Action Horror Mystery,USA
Boogeyman (2005),https://www.imdb.com/title/tt0108656/,4.2,32,89,$20000000,19020655,46752382,67192859,4 February 2005,PG-13,Drama Horror Mystery,USA
Boogeyman 2 (2007),https://www.imdb.com/title/tt0108656/,5.0,None,93,$4500000,None,None,1798418,8 January 2008,Unrated,Drama Horror Thriller,USA
The Boogey Man (1980),https://www.imdb.com/title/tt0108656/,4.6,None,82,$300000,None,None,None,7 November 1980,R,Horror,USA
Boogeyman II (1983),https://www.imdb.com/title/tt0108656/,2.0,None,79,None,None,None,None,24 August 1983,R,Horror,USA
The Prophecy (1995),https://www.imdb.com/title/tt0108656/,6.5,44,98,$8000000,7510332,16115878,16115878,1 September 1995,R,Action Crime Drama,USA
Street Kings (2008),https://www.imdb.com/title/tt0108656/,6.8,55,109,$20000000,12469631,26418667,66476363,11 April 2008,R,Action Crime Drama,USA
S.W.A.T. (2003),https://www.imdb.com/title/tt0108656/,6.0,45,117,$80000000,37062535,116934650,207725639,8 August 2003,PG-13,Action Adventure Crime,USA
The Omen (1976),https://www.imdb.com/title/tt0108656/,7.5,62,111,$2800000,4273886,60922980,60922980,25 June 1976,R,Horror,UK
Damien: Omen II (1978),https://www.imdb.com/title/tt0108656/,6.3,45,107,$6800000,3880880,26518355,26518355,9 June 1978,R,Horror,UK
The Final Conflict (1981),https://www.imdb.com/title/tt0108656/,5.6,34,108,$5000000,5571675,20471382,20471382,20 March 1981,R,Horror,UK
Step Up (2006),https://www.imdb.com/title/tt0108656/,6.5,48,104,$12000000,20659573,65328121,114197742,11 August 2006,PG-13,Crime Drama Music,USA
Step Up 2: The Streets (2008),https://www.imdb.com/title/tt0108656/,6.2,50,98,$17500000,18908826,58017783,150988382,14 February 2008,PG-13,Drama Music Romance,USA
Step Up 3D (2010),https://www.imdb.com/title/tt0108656/,6.2,45,107,$30000000,15812311,42400223,159291809,6 August 2010,PG-13,Drama Music Romance,USA
Step Up Revolution (2012),https://www.imdb.com/title/tt0108656/,6.4,43,99,$33000000,11731708,35074677,140470746,27 July 2012,PG-13,Drama Music Romance,USA
Save the Last Dance (2001),https://www.imdb.com/title/tt0108656/,6.2,53,112,$13000000,23444930,91057006,131706809,12 January 2001,PG-13,Drama Music Romance,USA
The Karate Kid (1984),https://www.imdb.com/title/tt0108656/,7.2,60,126,$8000000,5031753,91077276,91077276,22 June 1984,PG,Action Drama Family,USA
The Karate Kid Part II (1986),https://www.imdb.com/title/tt0108656/,6.0,55,113,None,12652336,115103979,115103979,20 June 1986,PG,Action Family Romance,USA
The Karate Kid Part III (1989),https://www.imdb.com/title/tt0108656/,5.2,36,112,None,10364544,38956288,38956288,30 June 1989,PG,Action Drama Family,USA
The Next Karate Kid (1994),https://www.imdb.com/title/tt0108656/,4.4,36,107,$12000000,None,8914777,15876353,9 September 1994,PG,Action Drama Family,USA
The Karate Kid (2010),https://www.imdb.com/title/tt0108656/,6.2,61,140,$40000000,55665805,176591618,359126022,11 June 2010,PG,Action Drama Family,USA
